property_id,property_type,address,street,house_number,postal_code,city,state,country,latitude,longitude,construction_year,renovation_year,area_sqm,living_area_sqm,land_area_sqm,room_count,bedroom_count,bathroom_count,toilet_count,floor_number,total_floors,resident_count,adult_count,child_count,owner_id,owner_name,owner_type,owner_occupied,occupancy_status,ownership_status,purchase_date,purchase_price,price_per_sqm,total_price,estimated_market_value,monthly_rent,monthly_service_cost,annual_property_tax,currency,has_balcony,balcony_area_sqm,has_garden,garden_area_sqm,has_garage,garage_capacity,parking_spaces,has_basement,basement_area_sqm,has_elevator,has_storage_room,has_fireplace,has_swimming_pool,has_solar_panels,heating_type,energy_source,energy_efficiency_class,annual_energy_consumption_kwh,condition,furnished,internet_available,internet_speed_mbps,distance_to_city_center_km,distance_to_school_km,distance_to_supermarket_km,distance_to_public_transport_km,created_at,updated_at
104731,loft,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,2010,1998,118.558707,103.842578,172.890645,2,3,2,2,2,8,4,1,0,54731,Max Mustermann,private,True,occupied,owned,2020-09-11,344501.975569,6192.128899,868993.522388,965063.197419,1161.894596,200.852876,833.079489,EUR,True,6.890040,True,161.194027,True,0,0,True,22.966798,True,True,True,True,True,district_heating,electricity,B,12576.386696,good,True,True,390,8.078580,3.947587,3.170297,1.973793,2026-05-16T15:06:43,2026-05-16T15:06:43
104732,villa,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1945,2016,93.331732,81.548972,812.746855,7,5,3,3,6,12,6,4,3,54732,Max Mustermann,private,False,occupied,owned,2011-10-01,1064340.211432,5077.448601,651924.201299,728046.965742,3241.427277,574.102332,2805.969468,EUR,False,21.286804,False,683.743265,False,3,3,False,70.956014,False,False,False,False,False,district_heating,electricity,B,9232.345804,good,False,False,360,5.790552,2.785973,2.243352,1.392986,2026-03-18T19:13:36,2026-03-18T19:13:36
104733,mobile_home,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,2021,1996,218.197833,191.895760,1097.002700,4,5,3,3,1,11,6,2,1,54733,Max Mustermann,private,True,occupied,owned,2012-12-23,1384128.037119,10594.787975,1726353.447801,1901207.548410,4165.258774,739.918241,3682.424991,EUR,True,27.682561,True,915.885538,True,1,1,True,92.275202,True,True,True,True,True,district_heating,electricity,B,25784.363926,good,True,True,980,17.115617,8.535621,6.831455,4.267811,2026-06-22T04:20:10,2026-06-22T04:20:10
104734,condominium,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1901,2022,176.921580,155.419071,954.020547,7,0,1,1,8,2,1,4,3,54734,Max Mustermann,private,False,occupied,owned,2023-04-26,1223273.115014,8770.953547,1371185.690659,1513402.754125,3700.566777,656.511986,3241.563352,EUR,False,24.465462,False,799.116780,False,3,3,False,81.551541,False,False,False,False,False,district_heating,electricity,B,20312.860640,good,False,False,65,13.371957,6.634994,5.314793,3.317497,2026-02-19T12:50:10,2026-02-19T12:50:10
104735,townhouse,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1962,1997,220.820689,194.213632,875.189492,4,1,1,1,1,4,2,2,1,54735,Max Mustermann,private,True,occupied,owned,2015-01-27,1134588.178431,10710.681599,1748922.206086,1925850.192591,3444.365849,610.527204,2998.500933,EUR,True,22.691764,True,734.738085,True,1,1,True,75.639212,True,True,True,True,True,district_heating,electricity,B,26132.044796,good,True,True,266,17.353504,8.656395,6.927830,4.328197,2026-02-10T19:42:10,2026-02-10T19:42:10
104736,single_family_home,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1917,,39.101840,33.624882,,3,1,1,1,,3,2,2,1,54736,Max Mustermann,private,True,occupied,owned,,,2681.244077,185294.899278,218538.214347,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,2043.732232,good,True,True,,0.872027,0.288875,0.250719,0.144438,2026-03-25T16:30:41,2026-03-25T16:30:41
104737,duplex,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1924,2008,221.493245,194.807984,447.756618,7,2,2,2,4,5,3,4,3,54737,Max Mustermann,private,False,occupied,owned,2021-08-26,653726.195115,10740.399207,1754709.319281,1932169.094566,2055.209008,361.191360,1680.582905,EUR,False,13.074524,False,385.667905,False,3,3,False,43.581746,False,False,False,False,False,district_heating,electricity,B,26221.197621,good,False,False,244,17.414504,8.687363,6.952542,4.343682,2026-06-02T13:49:46,2026-06-02T13:49:46
104738,villa,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,2004,1997,174.623396,153.388118,1139.358124,5,5,3,3,1,12,6,3,2,54738,Max Mustermann,private,False,occupied,owned,2025-04-02,1431777.889766,8669.405875,1351410.617792,1491810.512400,4302.913904,764.625572,3813.020883,EUR,False,28.635558,False,950.475801,False,2,2,False,95.451859,False,False,False,False,False,district_heating,electricity,B,20008.217625,good,False,False,809,13.163517,6.529170,5.230348,3.264585,2026-03-10T07:59:16,2026-03-10T07:59:16
104739,loft,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1949,1996,84.701253,73.922038,664.229025,6,3,2,2,1,8,4,3,2,54739,Max Mustermann,private,False,occupied,owned,2019-12-25,897257.653482,4696.101891,577661.947255,646960.612678,2758.744332,487.466931,2348.039495,EUR,False,17.945153,False,562.453704,False,2,2,False,59.817177,False,False,False,False,False,district_heating,electricity,B,8088.305674,good,False,False,170,5.007788,2.388569,1.926232,1.194285,2026-05-01T09:23:09,2026-05-01T09:23:09
104740,triplex,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,2023,2021,116.850759,102.333229,666.083695,8,2,2,2,7,6,3,4,3,54740,Max Mustermann,private,False,occupied,owned,2010-03-18,899344.156614,6116.661428,854297.225481,949016.429985,2764.772008,488.548822,2353.758059,EUR,False,17.986883,False,563.968351,False,3,3,False,59.956277,False,False,False,False,False,district_heating,electricity,B,12349.984284,good,False,False,814,7.923673,3.868942,3.107540,1.934471,2026-03-20T10:46:22,2026-03-20T10:46:22
104741,duplex,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1971,2002,244.971567,215.556269,147.882191,3,2,2,2,3,5,3,2,1,54741,Max Mustermann,private,True,occupied,owned,2010-03-08,316367.464560,11777.813429,1956732.088796,2152756.118578,1080.617120,186.264611,755.970088,EUR,True,6.327349,True,140.770456,True,1,1,True,21.091164,True,True,True,True,True,district_heating,electricity,B,29333.440287,good,True,True,822,19.543933,9.768458,7.815234,4.884229,2026-03-22T14:19:27,2026-03-22T14:19:27
104742,villa,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1964,,56.414798,48.924705,,4,5,3,3,,12,6,2,1,54742,Max Mustermann,private,True,occupied,owned,,,3446.235263,334266.866909,381199.497922,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,4338.705788,good,True,True,,2.442272,1.086077,0.886869,0.543038,2026-05-25T12:48:26,2026-05-25T12:48:26
104743,bungalow,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1983,2002,102.823033,89.936634,6.035807,3,3,2,2,3,7,4,2,1,54743,Max Mustermann,private,True,occupied,owned,2025-08-08,156790.282750,5496.831708,733593.543221,817221.058004,619.616372,103.520887,318.610405,EUR,True,3.135806,True,24.929242,True,1,1,True,10.452686,True,True,True,True,True,district_heating,electricity,B,10490.495125,good,True,True,540,6.651391,3.223014,2.592102,1.611507,2026-01-02T12:03:26,2026-01-02T12:03:26
104744,penthouse,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1963,2006,221.356140,194.686822,715.985865,4,4,3,3,4,10,5,2,1,54744,Max Mustermann,private,True,occupied,owned,2017-09-15,955484.098062,10734.341083,1753529.579227,1930880.945967,2926.954061,517.658421,2507.623084,EUR,True,19.109682,True,604.721790,True,1,1,True,63.698940,True,True,True,True,True,district_heating,electricity,B,26203.023248,good,True,True,986,17.402069,8.681050,6.947505,4.340525,2026-04-01T20:51:08,2026-04-01T20:51:08
104745,mobile_home,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1952,2023,149.285539,130.996523,644.582458,3,5,3,3,8,11,6,2,1,54745,Max Mustermann,private,True,occupied,owned,2012-09-14,875155.265549,7549.826129,1133387.193552,1253752.503230,2694.892989,476.006434,2287.462580,EUR,True,17.503105,True,546.409008,True,1,1,True,58.343684,True,True,True,True,True,district_heating,electricity,B,16649.478387,good,True,True,298,10.865433,5.362450,4.299329,2.681225,2026-04-27T08:01:52,2026-04-27T08:01:52
104746,condominium,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1987,,75.079738,65.419304,,5,0,1,1,,2,1,3,2,54746,Max Mustermann,private,False,occupied,owned,,,4270.965180,494872.166722,556563.122583,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,6812.895541,good,False,False,,4.135139,1.945532,1.572697,0.972766,2026-06-30T06:13:42,2026-06-30T06:13:42
104747,townhouse,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1962,2002,142.639927,125.123656,1136.375267,3,1,1,1,3,4,2,2,1,54747,Max Mustermann,private,True,occupied,owned,2019-06-22,1428422.175459,7256.182817,1076204.022307,1191314.662195,4293.219618,762.885572,3803.823740,EUR,True,28.568444,True,948.039801,True,1,1,True,95.228145,True,True,True,True,True,district_heating,electricity,B,15768.548452,good,True,True,762,10.262691,5.056443,4.055142,2.528222,2026-03-07T09:53:23,2026-03-07T09:53:23
104748,loft,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1953,2012,133.467046,117.017390,365.629383,7,3,2,2,5,8,4,4,3,54748,Max Mustermann,private,False,occupied,owned,2025-07-26,561333.055672,6850.869490,997274.584973,1105132.249539,1788.295494,313.283807,1427.357264,EUR,False,11.226661,False,318.597329,False,3,3,False,37.422204,False,False,False,False,False,district_heating,electricity,B,14552.608471,good,False,False,668,9.430732,4.634064,3.718091,2.317032,2026-01-07T10:27:50,2026-01-07T10:27:50
104749,townhouse,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1990,2016,234.165244,206.006495,897.955904,3,1,1,1,6,4,2,2,1,54749,Max Mustermann,private,True,occupied,owned,2012-12-18,1160200.392089,11300.324744,1863747.450099,2051226.945513,3518.356688,623.807611,3068.697371,EUR,True,23.204008,True,753.330655,True,1,1,True,77.346693,True,True,True,True,True,district_heating,electricity,B,27900.974231,good,True,True,770,18.563824,9.270865,7.418165,4.635432,2026-04-08T10:35:35,2026-04-08T10:35:35
104750,bungalow,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,2007,,39.620019,34.082807,,3,3,2,2,,7,4,2,1,54750,Max Mustermann,private,True,occupied,owned,,,2704.140353,189753.647697,223406.685593,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,2112.421059,good,True,True,,0.919025,0.312736,0.269759,0.156368,2026-02-21T06:39:32,2026-02-21T06:39:32
104751,villa,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1956,2008,88.189310,77.004507,1084.255651,6,5,3,3,4,12,6,3,2,54751,Max Mustermann,private,False,occupied,owned,2020-09-18,1369787.607566,4850.225328,607675.458537,679732.122294,4123.830866,732.482463,3643.121591,EUR,False,27.395752,False,905.475448,False,2,2,False,91.319174,False,False,False,False,False,district_heating,electricity,B,8550.675983,good,False,False,259,5.324147,2.549182,2.054398,1.274591,2026-04-23T08:06:04,2026-04-23T08:06:04
104752,loft,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1962,2000,148.824303,130.588919,412.621980,2,3,2,2,2,8,4,1,0,54752,Max Mustermann,private,True,occupied,owned,2011-08-04,614199.727296,7529.445957,1129418.423132,1249419.034987,1941.021434,340.696155,1572.251104,EUR,True,12.283995,True,356.974617,True,0,0,True,40.946648,True,True,True,True,True,district_heating,electricity,B,16588.337870,good,True,True,456,10.823600,5.341212,4.282381,2.670606,2026-03-04T05:20:46,2026-03-04T05:20:46
104753,studio,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1921,1992,106.717471,93.378231,495.185395,2,4,3,3,0,9,5,1,0,54753,Max Mustermann,private,True,occupied,owned,2015-02-19,707083.569635,5668.911529,767103.824067,853810.661954,2209.352535,388.858147,1826.821635,EUR,True,14.141671,True,424.401406,True,0,0,True,47.138905,True,True,True,True,True,district_heating,electricity,B,11006.734587,good,True,True,987,7.004608,3.402339,2.735200,1.701170,2026-05-03T23:37:30,2026-05-03T23:37:30
104754,triplex,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1910,2025,119.580961,104.745965,775.117804,3,2,2,2,8,6,3,2,1,54754,Max Mustermann,private,True,occupied,owned,2018-08-05,1022007.529806,6237.298269,877789.662980,974667.632011,3119.132864,552.152052,2689.946563,EUR,True,20.440151,True,653.012873,True,1,1,True,68.133835,True,True,True,True,True,district_heating,electricity,B,12711.894808,good,True,True,295,8.171296,3.994658,3.207859,1.997329,2026-01-12T21:24:44,2026-01-12T21:24:44
104755,apartment,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1972,,68.756129,59.830998,,6,0,1,1,,1,1,3,2,54755,Max Mustermann,private,False,occupied,owned,,,3991.549881,440459.713593,497150.606193,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,5974.649642,good,False,False,,3.561602,1.654352,1.340341,0.827176,2026-06-30T15:15:17,2026-06-30T15:15:17
104756,studio,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1903,2021,109.557679,95.888182,615.063233,3,4,3,3,7,9,5,2,1,54756,Max Mustermann,private,True,occupied,owned,2012-01-02,841946.137639,5794.409078,791542.820379,880495.403873,2598.955509,458.786886,2196.444970,EUR,True,16.838923,True,522.301641,True,1,1,True,56.129743,True,True,True,True,True,district_heating,electricity,B,11383.227233,good,True,True,615,7.262208,3.533121,2.839561,1.766561,2026-06-05T18:24:03,2026-06-05T18:24:03
104757,single_family_home,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,2001,2003,110.661313,96.863486,193.145229,1,1,1,1,3,3,2,1,0,54757,Max Mustermann,private,True,occupied,owned,2026-05-23,367288.382712,5843.174282,801039.202194,890864.426180,1227.721995,212.668050,895.531123,EUR,True,7.345768,True,177.735270,True,0,0,True,24.485892,True,True,True,True,True,district_heating,electricity,B,11529.522845,good,True,True,379,7.362305,3.583940,2.880113,1.791970,2026-01-26T01:40:21,2026-01-26T01:40:21
104758,condominium,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1997,2020,169.424659,148.793884,264.945563,6,0,1,1,7,2,1,3,2,54758,Max Mustermann,private,False,occupied,owned,2012-04-19,448063.758633,8439.694217,1306677.294964,1442966.559907,1461.073080,254.551579,1116.915487,EUR,False,8.961275,False,236.372210,False,2,2,False,29.870917,False,False,False,False,False,district_heating,electricity,B,19319.082652,good,False,False,844,12.692004,6.289787,5.039325,3.144893,2026-03-12T17:23:28,2026-03-12T17:23:28
104759,duplex,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1928,2011,85.784025,74.878905,1001.698040,7,2,2,2,5,5,3,4,3,54759,Max Mustermann,private,False,occupied,owned,2012-04-25,1276910.295272,4743.945274,586978.816558,657133.626729,3855.518631,684.323857,3388.568957,EUR,False,25.538206,False,838.053400,False,3,3,False,85.127353,False,False,False,False,False,district_heating,electricity,B,8231.835823,good,False,False,339,5.105993,2.438427,1.966018,1.219214,2026-03-14T03:30:08,2026-03-14T03:30:08
104760,villa,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1937,2005,245.322517,215.866411,233.191458,7,5,3,3,3,12,6,4,3,54760,Max Mustermann,private,False,occupied,owned,2017-01-10,412340.390718,11793.320539,1959751.894402,2156053.419834,1357.872240,236.028351,1019.006997,EUR,False,8.246808,False,210.439691,False,3,3,False,27.489359,False,False,False,False,False,district_heating,electricity,B,29379.961616,good,False,False,439,19.575763,9.784618,7.828130,4.892309,2026-01-19T10:49:46,2026-01-19T10:49:46
104761,studio,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1904,1990,142.769064,125.237778,217.629582,5,4,3,3,0,9,5,3,2,54761,Max Mustermann,private,False,occupied,owned,2018-03-31,394833.279444,7261.888881,1077315.203178,1192527.951578,1307.296141,226.950589,971.024544,EUR,False,7.896666,False,197.730825,False,2,2,False,26.322219,False,False,False,False,False,district_heating,electricity,B,15785.666644,good,False,False,527,10.274403,5.062389,4.059887,2.531195,2026-04-16T04:55:09,2026-04-16T04:55:09
104762,bungalow,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1935,1990,209.556965,184.259643,959.592064,8,3,2,2,0,7,4,4,3,54762,Max Mustermann,private,False,occupied,owned,2016-09-17,1229541.072367,10212.982171,1652001.791185,1820023.577401,3718.674209,659.762038,3258.742198,EUR,False,24.590821,False,803.666853,False,3,3,False,81.969405,False,False,False,False,False,district_heating,electricity,B,24638.946513,good,False,False,596,16.331911,8.137739,6.513954,4.068870,2026-05-31T09:36:12,2026-05-31T09:36:12
104763,single_family_home,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1928,1995,169.545358,148.900549,1022.701353,5,1,1,1,1,3,2,3,2,54763,Max Mustermann,private,False,occupied,owned,2013-01-28,1300539.022486,8445.027455,1307715.872874,1444100.574706,3923.779398,696.575789,3453.329173,EUR,False,26.010780,False,855.206105,False,2,2,False,86.702601,False,False,False,False,False,district_heating,electricity,B,19335.082366,good,False,False,714,12.702951,6.295344,5.043760,3.147672,2026-05-24T02:28:15,2026-05-24T02:28:15
104764,studio,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1968,1997,223.915614,196.948682,1021.665267,3,4,3,3,1,9,5,2,1,54764,Max Mustermann,private,True,occupied,owned,2018-08-02,1299373.425274,10847.434105,1775552.957254,1954928.093866,3920.412117,695.971406,3450.134573,EUR,True,25.987469,True,854.359968,True,1,1,True,86.624895,True,True,True,True,True,district_heating,electricity,B,26542.302314,good,True,True,417,17.634207,8.798905,7.041550,4.399453,2026-03-25T18:34:48,2026-03-25T18:34:48
104765,penthouse,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1936,2021,226.436449,199.176396,1118.843838,4,4,3,3,7,10,5,2,1,54765,Max Mustermann,private,True,occupied,owned,2012-12-26,1408699.318294,10958.819818,1797243.859246,1978612.213879,4236.242475,752.658906,3749.768502,EUR,True,28.173986,True,933.722468,True,1,1,True,93.913288,True,True,True,True,True,district_heating,electricity,B,26876.459453,good,True,True,365,17.862841,8.914981,7.134176,4.457490,2026-06-19T08:35:33,2026-06-19T08:35:33
104766,apartment,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1921,1999,210.194607,184.823141,1193.175661,2,0,1,1,2,1,1,1,0,54766,Max Mustermann,private,True,occupied,owned,2024-05-22,1492322.618074,10241.157058,1657488.479705,1826014.448110,4477.820897,796.019135,3978.958287,EUR,True,29.846452,True,994.426789,True,0,0,True,99.488175,True,True,True,True,True,district_heating,electricity,B,24723.471174,good,True,True,317,16.389743,8.167101,6.537383,4.083550,2026-03-16T22:01:08,2026-03-16T22:01:08
104767,single_family_home,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1999,,41.335168,35.598521,,3,1,1,1,,3,2,2,1,54767,Max Mustermann,private,True,occupied,owned,,,2779.926035,204511.912142,239521.114880,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,2339.778106,good,True,True,,1.074585,0.391712,0.332781,0.195856,2026-01-18T22:45:47,2026-01-18T22:45:47
104768,townhouse,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,1958,1995,154.311961,135.438477,553.518244,3,1,1,1,1,4,2,2,1,54768,Max Mustermann,private,True,occupied,owned,2025-03-10,772708.024981,7771.923840,1176637.800454,1300977.490226,2398.934294,422.885643,2006.681254,EUR,True,15.454160,True,472.039900,True,1,1,True,51.513868,True,True,True,True,True,district_heating,electricity,B,17315.771521,good,True,True,418,11.321317,5.593900,4.484021,2.796950,2026-03-22T11:57:49,2026-03-22T11:57:49
104769,townhouse,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1972,2022,95.241677,83.236830,659.597532,1,1,1,1,8,4,2,1,0,54769,Max Mustermann,private,True,occupied,owned,2013-03-16,892047.223067,5161.841524,668358.612562,745991.566149,2743.691978,484.765227,2333.759056,EUR,True,17.840944,True,558.671317,True,0,0,True,59.469815,True,True,True,True,True,district_heating,electricity,B,9485.524572,good,True,True,575,5.963780,2.873919,2.313531,1.436960,2026-04-25T23:56:13,2026-04-25T23:56:13
104770,apartment,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1995,,67.617259,58.824554,,5,0,1,1,,1,1,3,2,54770,Max Mustermann,private,False,occupied,owned,,,3941.227717,430660.134422,486450.525153,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,5823.683152,good,False,False,,3.458310,1.601911,1.298495,0.800955,2026-02-17T10:29:14,2026-02-17T10:29:14
104771,townhouse,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1998,1994,227.892693,200.463310,348.783201,4,1,1,1,1,4,2,2,1,54771,Max Mustermann,private,True,occupied,owned,2011-07-15,542381.101152,11023.165492,1809774.332693,1992294.136238,1733.545403,303.456867,1375.414870,EUR,True,10.847622,True,304.839614,True,1,1,True,36.158740,True,True,True,True,True,district_heating,electricity,B,27069.496477,good,True,True,953,17.994919,8.982036,7.187685,4.491018,2026-04-28T11:21:12,2026-04-28T11:21:12
104772,apartment,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1998,1996,176.240328,154.817034,80.835309,4,0,1,1,1,1,1,2,1,54772,Max Mustermann,private,True,occupied,owned,2021-11-24,240939.722496,8740.851710,1365323.754057,1507002.153078,862.714754,147.153930,549.242202,EUR,True,4.818794,True,86.015502,True,1,1,True,16.062648,True,True,True,True,True,district_heating,electricity,B,20222.555130,good,True,True,559,13.310169,6.603624,5.289761,3.301812,2026-06-23T22:16:16,2026-06-23T22:16:16
104773,loft,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1963,,53.875929,46.681053,,4,3,2,2,,8,4,2,1,54773,Max Mustermann,private,True,occupied,owned,,,3334.052663,312420.781704,357345.934617,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,4002.157988,good,True,True,,2.212003,0.969171,0.793581,0.484585,2026-06-04T23:59:01,2026-06-04T23:59:01
104774,apartment,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1970,2006,117.174531,102.619353,117.842882,1,0,1,1,4,1,1,1,0,54774,Max Mustermann,private,True,occupied,owned,2022-08-20,282573.241864,6130.967658,857083.175431,952058.386146,982.989365,168.741681,663.348885,EUR,True,5.651465,True,116.238353,True,0,0,True,18.838216,True,True,True,True,True,district_heating,electricity,B,12392.902973,good,True,True,527,7.953039,3.883851,3.119436,1.941925,2026-02-05T03:41:26,2026-02-05T03:41:26
104775,triplex,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,1965,2004,241.530224,212.515082,870.707109,6,2,2,2,3,6,3,3,2,54775,Max Mustermann,private,False,occupied,owned,2010-03-11,1129545.497401,11625.754088,1927120.532872,2120423.500758,3429.798104,607.912480,2984.680252,EUR,False,22.590910,False,731.077472,False,2,2,False,75.303033,False,False,False,False,False,district_heating,electricity,B,28877.262263,good,False,False,150,19.231811,9.609996,7.688785,4.804998,2026-04-20T12:51:31,2026-04-20T12:51:31
104776,villa,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1914,2019,166.676405,146.365195,584.628492,2,5,3,3,7,12,6,1,0,54776,Max Mustermann,private,True,occupied,owned,2023-09-09,807707.053681,8318.259737,1283029.527698,1417145.754567,2500.042600,441.033287,2102.604517,EUR,True,16.154141,True,497.446602,True,0,0,True,53.847137,True,True,True,True,True,district_heating,electricity,B,18954.779210,good,True,True,872,12.442744,6.163239,4.938342,3.081620,2026-01-13T16:03:58,2026-01-13T16:03:58
104777,townhouse,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1973,2008,169.487789,148.849674,397.021118,8,1,1,1,4,4,2,4,3,54777,Max Mustermann,private,False,occupied,owned,2024-07-30,596648.757772,8442.483705,1307220.510915,1443559.693000,1890.318634,331.595652,1524.148447,EUR,False,11.932975,False,344.233913,False,3,3,False,39.776584,False,False,False,False,False,district_heating,electricity,B,19327.451114,good,False,False,789,12.697730,6.292694,5.041644,3.146347,2026-05-12T11:01:36,2026-05-12T11:01:36
104778,duplex,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1914,2006,83.897015,73.211316,153.858176,3,2,2,2,4,5,3,2,1,54778,Max Mustermann,private,True,occupied,owned,2013-09-06,323090.447905,4660.565786,570741.758287,639404.514454,1100.039072,189.750603,774.396042,EUR,True,6.461809,True,145.650844,True,1,1,True,21.539363,True,True,True,True,True,district_heating,electricity,B,7981.697357,good,True,True,530,4.934846,2.351537,1.896681,1.175768,2026-04-22T01:32:55,2026-04-22T01:32:55
104779,triplex,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1934,2019,86.677574,75.668554,786.567577,8,2,2,2,7,6,3,4,3,54779,Max Mustermann,private,False,occupied,owned,2019-11-15,1034888.523941,4783.427678,594667.495116,665528.832505,3156.344625,558.831086,2725.250029,EUR,False,20.697770,False,662.363521,False,3,3,False,68.992568,False,False,False,False,False,district_heating,electricity,B,8350.283033,good,False,False,829,5.187036,2.479572,1.998850,1.239786,2026-03-25T17:31:18,2026-03-25T17:31:18
104780,loft,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1999,,67.841068,59.022339,,6,3,2,2,,8,4,3,2,54780,Max Mustermann,private,False,occupied,owned,,,3951.116965,432585.935212,488553.291421,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,5853.350894,good,False,False,,3.478609,1.612217,1.306718,0.806108,2026-05-28T10:40:04,2026-05-28T10:40:04
